1
 ESATAN-TMS  2018 sp1                                                  Page     1
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  230 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  231 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  232 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  233 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  234 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  235 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  236 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  237 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  238 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  239 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  240 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  241 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  242 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          

 SOLCYC cycle number: 9
   Max delta T =  4.5965E-01
     at node 338
     in submodel FINALMODEL_COMMSOFF
   Max delta dT/dt =  4.4321E-01
     at node 355
     in submodel FINALMODEL_COMMSOFF
@                          
@---------------------------------------------------- | MESSAGE  244 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  245 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  246 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  247 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  248 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  249 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  250 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  251 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  252 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  253 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  254 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  255 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  256 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  257 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  258 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  259 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  260 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  261 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  262 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  263 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  264 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: Solution failed to converge
@                          NLOOP exceeded
@                          
@     Reference..........: (S9NewT,   2)
@                          
@----------------------------------------------------------------------
@                          

 SOLCYC cycle number: 10
   Max delta T =  2.1777E-01
     at node 242
     in submodel FINALMODEL_COMMSOFF
   Max delta dT/dt =  5.1988E-01
     at node 305
     in submodel FINALMODEL_COMMSOFF
@                          
@---------------------------------------------------- | MESSAGE  266 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SOLCYC: Failed to converge within MAXCYC 
@                          iterations
@                          
@     Reference..........: (SOLCYC,   4)
@                          
@----------------------------------------------------------------------
@                          
@                          
@---------------------------------------------------- | MESSAGE  267 |-
@                          
@@@@  FAILURE              
@                          
@     Problem............: SLCRNC: TIMEND is not greater than TIMEO
@                          See Engineering Manual for control constant 
@                          definitions
@                          
@     Reference..........: (SLCRNC,   1)
@                          
@----------------------------------------------------------------------
@                          
1
 ESATAN-TMS  2018 sp1                                                  Page    13
 15 February  2023  13:29:48                                  FINALMODEL_COMMSOFF





  TIMEN =  17209.89      MODULE SOLVFM      LOOPCT =    13
 ENBALA = 7.998E-03      ENBALR = 0.0002


 TABLE OUTPUT WITH ZENTS = 'L,T,QS,QE,QA,QI,C'
 FOR NODES OF ZLABEL = ' '

 ================================================================================


+FINALMODEL_COMMSOFF                                                             


          NODE   LABEL                              T             QS            

            1    Firstplate                       42.46          0.00
            2    Firstplate                       42.83          0.00
            3    Firstplate                       42.92          0.00
            4    Firstplate                       43.20          0.00
            5    Thirdplate                       44.44          0.00
            6    Thirdplate                       44.38          0.00
            7    Thirdplate                       44.46          0.00
            8    Thirdplate                       44.41          0.00
            9    Secondplate                      43.98          0.00
           10    Secondplate                      43.97          0.00
           11    Secondplate                      44.07          0.00
           12    Secondplate                      44.04          0.00
           13    Panel4                           55.13          4.19
           14    Panel4                           54.55          4.19
           15    Panel4                           55.92          4.19
           16    Panel4                           55.35          4.19
           17    Panel4                           55.83          4.19
           18    Panel4                           55.19          4.19
           19    Bottompanel                      38.03          0.00
           20    Bottompanel                      37.84          0.00
           21    Bottompanel                      40.77          0.00
           22    Bottompanel                      40.60          0.00
           23    TRXU                             49.71          0.00
           24    TRXU                             49.74          0.00
           25    TRXU                             49.71          0.00
           26    TRXU                             49.74          0.00
           27    TRXU                             49.72          0.00
           28    TRXU                             49.75          0.00
           29    TRXU                             49.72          0.00
           30    TRXU                             49.74          0.00
           31    TRXU                             50.24          0.00
           32    TRXU                             50.29          0.00
           33    TRXU                             50.24          0.00
           34    TRXU                             50.29          0.00
           35    TRXU                             50.24          0.00
           36    TRXU                             50.29          0.00
           37    TRXU                             50.24          0.00
           38    TRXU                             50.29          0.00
           39    TRXU                             48.69          0.00
           40    TRXU                             48.74          0.00
           41    TRXU                             48.69          0.00
           42    TRXU                             48.74          0.00
           43    TRXU                             48.69          0.00
           44    TRXU                             48.74          0.00
           45    TRXU                             48.69          0.00
           46    TRXU                             48.74          0.00
           47    TRXU                             54.06          0.00
           48    TRXU                             54.05          0.00
           49    TRXU                             54.06          0.00
           50    TRXU                             54.05          0.00
           51    TRXU                             54.06          0.00
           52    TRXU                             54.05          0.00
           53    TRXU                             54.06          0.00
           54    TRXU                             54.05          0.00
           55    TRXU                             50.25          0.00
           56    TRXU                             50.29          0.00
           57    TRXU                             50.24          0.00
           58    TRXU                             50.29          0.00
           59    TRXU                             50.25          0.00
           60    TRXU                             50.29          0.00
           61    TRXU                             50.24          0.00
           62    TRXU                             50.29          0.00
           63    TRXU                             50.25          0.00
           64    TRXU                             50.29          0.00
           65    TRXU                             50.25          0.00
           66    TRXU                             50.29          0.00
           67    TRXU                             50.25          0.00
           68    TRXU                             50.29          0.00
           69    TRXU                             50.25          0.00
           70    TRXU                             50.29          0.00
           71    OBC                              57.71          0.00
           72    OBC                              57.68          0.00
           73    OBC                              57.69          0.00
           74    OBC                              57.68          0.00
           75    OBC                              57.73          0.00
           76    OBC                              57.70          0.00
           77    OBC                              57.73          0.00
           78    OBC                              57.70          0.00
           79    OBC                              55.99          0.00
           80    OBC                              56.00          0.00
           81    OBC                              55.99          0.00
           82    OBC                              56.00          0.00
           83    OBC                              58.30          0.00
           84    OBC                              58.30          0.00
           85    OBC                              58.30          0.00
           86    OBC                              58.30          0.00
           87    OBC                              57.74          0.00
           88    OBC                              57.74          0.00
           89    OBC                              57.73          0.00
           90    OBC                              57.73          0.00
           91    OBC                              57.84          0.00
           92    OBC                              57.86          0.00
           93    OBC                              57.78          0.00
           94    OBC                              57.82          0.00
           95    ADCS                             43.64          0.00
           96    ADCS                             43.64          0.00
           97    ADCS                             43.65          0.00
           98    ADCS                             43.66          0.00
           99    ADCS                             43.63          0.00
          100    ADCS                             43.62          0.00
          101    ADCS                             43.63          0.00
          102    ADCS                             43.63          0.00
          103    ADCS                             43.62          0.00
          104    ADCS                             43.64          0.00
          105    ADCS                             43.63          0.00
          106    ADCS                             43.64          0.00
          107    ADCS                             43.64          0.00
          108    ADCS                             43.64          0.00
          109    ADCS                             43.65          0.00
          110    ADCS                             43.65          0.00
          111    ADCS                             43.64          0.00
          112    ADCS                             43.63          0.00
          113    ADCS                             43.64          0.00
          114    ADCS                             43.63          0.00
          115    ADCS                             43.63          0.00
          116    ADCS                             43.63          0.00
          117    ADCS                             43.62          0.00
          118    ADCS                             43.61          0.00
          119    Fourthplate                      45.25          0.00
          120    Fourthplate                      44.93          0.00
          121    Fourthplate                      45.36          0.00
          122    Fourthplate                      45.01          0.00
          123    Fourthplate                      45.04          0.00
          124    Fourthplate                      44.84          0.00
          125    Fourthplate                      45.07          0.00
          126    Fourthplate                      44.86          0.00
          127    Fourthplate                      44.84          0.00
          128    Fourthplate                      44.92          0.00
          129    Fourthplate                      44.86          0.00
          130    Fourthplate                      44.93          0.00
          131    Fourthplate                      44.97          0.00
          132    Fourthplate                      45.18          0.00
          133    Fourthplate                      44.98          0.00
          134    Fourthplate                      45.21          0.00
          135    Fourthplate                      45.16          0.00
          136    Fourthplate                      45.07          0.00
          137    Fourthplate                      45.19          0.00
          138    Fourthplate                      45.10          0.00
          139    Fourthplate                      45.01          0.00
          140    Fourthplate                      44.87          0.00
          141    Fourthplate                      44.94          0.00
          142    Fourthplate                      44.80          0.00
          143    EPS                              45.41          0.00
          144    EPS                              45.40          0.00
          145    EPS                              45.43          0.00
          146    EPS                              45.42          0.00
          147    EPS                              45.38          0.00
          148    EPS                              45.38          0.00
          149    EPS                              45.39          0.00
          150    EPS                              45.38          0.00
          151    EPS                              45.39          0.00
          152    EPS                              45.41          0.00
          153    EPS                              45.39          0.00
          154    EPS                              45.41          0.00
          155    EPS                              45.42          0.00
          156    EPS                              45.43          0.00
          157    EPS                              45.43          0.00
          158    EPS                              45.43          0.00
          159    EPS                              45.41          0.00
          160    EPS                              45.39          0.00
          161    EPS                              45.41          0.00
          162    EPS                              45.39          0.00
          163    EPS                              45.41          0.00
          164    EPS                              45.41          0.00
          165    EPS                              45.39          0.00
          166    EPS                              45.39          0.00
          167    DicePayload                      45.96          0.00
          168    DicePayload                      45.96          0.00
          169    DicePayload                      45.96          0.00
          170    DicePayload                      45.96          0.00
          171    DicePayload                      45.96          0.00
          172    DicePayload                      45.96          0.00
          173    DicePayload                      45.96          0.00
          174    DicePayload                      45.96          0.00
          175    DicePayload                      45.96          0.00
          176    DicePayload                      45.96          0.00
          177    DicePayload                      45.96          0.00
          178    DicePayload                      45.96          0.00
          179    DicePayload                      45.96          0.00
          180    DicePayload                      45.96          0.00
          181    DicePayload                      45.96          0.00
          182    DicePayload                      45.96          0.00
          183    DicePayload                      45.96          0.00
          184    DicePayload                      45.96          0.00
          185    DicePayload                      45.96          0.00
          186    DicePayload                      45.96          0.00
          187    DicePayload                      45.96          0.00
          188    DicePayload                      45.96          0.00
          189    DicePayload                      45.96          0.00
          190    DicePayload                      45.96          0.00
          191    Panel1                           30.47          0.00
          192    Panel1                           30.14          0.00
          193    Panel1                           30.16          0.00
          194    Panel1                           29.78          0.00
          195    Panel1                           30.91          0.00
          196    Panel1                           30.53          0.00
          197    Toppanel                         45.38          1.52
          198    Toppanel                         45.07          1.52
          199    Toppanel                         48.18          1.52
          200    Toppanel                         47.94          1.52
          201    Panel3                           33.84          0.00
          202    Panel3                           36.02          0.00
          203    Panel3                           33.65          0.00
          204    Panel3                           35.92          0.00
          205    Panel3                           34.30          0.00
          206    Panel3                           36.53          0.00
          207    Panel2                           37.83          0.70
          208    Panel2                           39.80          0.70
          209    Panel2                           37.93          0.70
          210    Panel2                           39.86          0.70
          211    Panel2                           38.34          0.70
          212    Panel2                           40.32          0.70
          213    Bitflip                          45.59          0.00
          214    Bitflip                          45.59          0.00
          215    Bitflip                          45.60          0.00
          216    Bitflip                          45.60          0.00
          217    Bitflip                          45.58          0.00
          218    Bitflip                          45.58          0.00
          219    Bitflip                          45.58          0.00
          220    Bitflip                          45.58          0.00
          221    Bitflip                          45.58          0.00
          222    Bitflip                          45.59          0.00
          223    Bitflip                          45.58          0.00
          224    Bitflip                          45.59          0.00
          225    Bitflip                          45.60          0.00
          226    Bitflip                          45.60          0.00
          227    Bitflip                          45.60          0.00
          228    Bitflip                          45.60          0.00
          229    Bitflip                          45.59          0.00
          230    Bitflip                          45.59          0.00
          231    Bitflip                          45.59          0.00
          232    Bitflip                          45.59          0.00
          233    Bitflip                          45.60          0.00
          234    Bitflip                          45.60          0.00
          235    Bitflip                          45.59          0.00
          236    Bitflip                          45.59          0.00
          237    AluS10                           46.36          0.00
          238    AluS10                           46.36          0.00
          239    AluS10                           46.36          0.00
          240    AluS10                           46.36          0.00
          241    AluS10                           46.37          0.00
          242    AluS10                           46.36          0.00
          243    AluS10                           46.36          0.00
          244    AluS10                           46.35          0.00
          245    AluS10                           46.35          0.00
          246    AluS10                           46.36          0.00
          247    AluS10                           46.36          0.00
          248    AluS10                           46.36          0.00
          249    AluS10                           46.36          0.00
          250    AluS10                           46.36          0.00
          251    AluS10                           46.36          0.00
          252    AluS10                           46.36          0.00
          253    AluS11                           42.46          0.00
          254    AluS11                           42.46          0.00
          255    AluS11                           42.46          0.00
          256    AluS11                           42.46          0.00
          257    AluS11                           42.46          0.00
          258    AluS11                           42.47          0.00
          259    AluS11                           42.46          0.00
          260    AluS11                           42.46          0.00
          261    AluS11                           42.46          0.00
          262    AluS11                           42.45          0.00
          263    AluS11                           42.46          0.00
          264    AluS11                           42.46          0.00
          265    AluS11                           42.46          0.00
          266    AluS11                           42.46          0.00
          267    AluS11                           42.46          0.00
          268    AluS11                           42.46          0.00
          269    AluS12                           40.81          0.00
          270    AluS12                           40.81          0.00
          271    AluS12                           40.81          0.00
          272    AluS12                           40.81          0.00
          273    AluS12                           40.83          0.00
          274    AluS12                           40.82          0.00
          275    AluS12                           40.82          0.00
          276    AluS12                           40.81          0.00
          277    AluS12                           40.80          0.00
          278    AluS12                           40.81          0.00
          279    AluS12                           40.82          0.00
          280    AluS12                           40.83          0.00
          281    AluS12                           40.81          0.00
          282    AluS12                           40.81          0.00
          283    AluS12                           40.81          0.00
          284    AluS12                           40.81          0.00
          285    AluS9                            44.83          0.00
          286    AluS9                            44.83          0.00
          287    AluS9                            44.83          0.00
          288    AluS9                            44.83          0.00
          289    AluS9                            44.84          0.00
          290    AluS9                            44.84          0.00
          291    AluS9                            44.84          0.00
          292    AluS9                            44.84          0.00
          293    AluS9                            44.84          0.00
          294    AluS9                            44.84          0.00
          295    AluS9                            44.84          0.00
          296    AluS9                            44.84          0.00
          297    AluS9                            44.84          0.00
          298    AluS9                            44.84          0.00
          299    AluS9                            44.84          0.00
          300    AluS9                            44.84          0.00
          301    AluS2                            47.16          0.00
          302    AluS2                            47.16          0.00
          303    AluS2                            47.16          0.00
          304    AluS2                            47.16          0.00
          305    AluS2                            47.10          0.00
          306    AluS2                            47.13          0.00
          307    AluS2                            47.16          0.00
          308    AluS2                            47.18          0.00
          309    AluS2                            47.21          0.00
          310    AluS2                            47.24          0.00
          311    AluS2                            47.16          0.00
          312    AluS2                            47.07          0.00
          313    AluS2                            47.14          0.00
          314    AluS2                            47.15          0.00
          315    AluS2                            47.14          0.00
          316    AluS2                            47.14          0.00
          317    AluS1                            34.75          0.00
          318    AluS1                            34.75          0.00
          319    AluS1                            34.75          0.00
          320    AluS1                            34.75          0.00
          321    AluS1                            34.71          0.00
          322    AluS1                            34.68          0.00
          323    AluS1                            34.70          0.00
          324    AluS1                            34.72          0.00
          325    AluS1                            34.74          0.00
          326    AluS1                            34.77          0.00
          327    AluS1                            34.79          0.00
          328    AluS1                            34.75          0.00
          329    AluS1                            34.74          0.00
          330    AluS1                            34.74          0.00
          331    AluS1                            34.74          0.00
          332    AluS1                            34.74          0.00
          333    AluS4                            32.78          0.00
          334    AluS4                            32.78          0.00
          335    AluS4                            32.78          0.00
          336    AluS4                            32.78          0.00
          337    AluS4                            32.74          0.00
          338    AluS4                            32.74          0.00
          339    AluS4                            32.76          0.00
          340    AluS4                            32.78          0.00
          341    AluS4                            32.78          0.00
          342    AluS4                            32.77          0.00
          343    AluS4                            32.76          0.00
          344    AluS4                            32.75          0.00
          345    AluS4                            32.77          0.00
          346    AluS4                            32.77          0.00
          347    AluS4                            32.77          0.00
          348    AluS4                            32.77          0.00
          349    AluS3                            45.18          0.00
          350    AluS3                            45.18          0.00
          351    AluS3                            45.18          0.00
          352    AluS3                            45.18          0.00
          353    AluS3                            45.14          0.00
          354    AluS3                            45.11          0.00
          355    AluS3                            45.08          0.00
          356    AluS3                            45.18          0.00
          357    AluS3                            45.28          0.00
          358    AluS3                            45.25          0.00
          359    AluS3                            45.21          0.00
          360    AluS3                            45.18          0.00
          361    AluS3                            45.17          0.00
          362    AluS3                            45.17          0.00
          363    AluS3                            45.17          0.00
          364    AluS3                            45.17          0.00
          365    AluS6                            41.08          0.00
          366    AluS6                            41.08          0.00
          367    AluS6                            41.08          0.00
          368    AluS6                            41.08          0.00
          369    AluS6                            41.10          0.00
          370    AluS6                            41.09          0.00
          371    AluS6                            41.08          0.00
          372    AluS6                            41.07          0.00
          373    AluS6                            41.06          0.00
          374    AluS6                            41.07          0.00
