1
 ESATAN-TMS  2018 sp1                                                  Page     1
          373          0.00          0.00          0.00          0.04
          374          0.00          0.00          0.00          0.04
          375          0.00          0.00          0.00          0.04
          376          0.00          0.00          0.00          0.04
          377          0.00          0.00          0.00          0.04
          378          0.00          0.00          0.00          0.04
          379          0.00          0.00          0.00          0.04
          380          0.00          0.00          0.00          0.04
          381          0.00          0.00          0.00          1.34
          382          0.00          0.00          0.00          1.34
          383          0.00          0.00          0.00          1.34
          384          0.00          0.00          0.00          1.34
          385          0.00          0.00          0.00          1.34
          386          0.00          0.00          0.00          1.34
          387          0.00          0.00          0.00          1.34
          388          0.00          0.00          0.00          1.34
          389          0.00          0.00          0.00          0.04
          390          0.00          0.00          0.00          0.04
          391          0.00          0.00          0.00          0.04
          392          0.00          0.00          0.00          0.04
          393          0.00          0.00          0.00          0.04
          394          0.00          0.00          0.00          0.04
          395          0.00          0.00          0.00          0.04
          396          0.00          0.00          0.00          0.04
          397          0.00          0.00          0.00          1.34
          398          0.00          0.00          0.00          1.34
          399          0.00          0.00          0.00          1.34
          400          0.00          0.00          0.00          1.34
          401          0.00          0.00          0.00          1.34
          402          0.00          0.00          0.00          1.34
          403          0.00          0.00          0.00          1.34
          404          0.00          0.00          0.00          1.34
          405          0.00          0.00          0.00          0.04
          406          0.00          0.00          0.00          0.04
          407          0.00          0.00          0.00          0.04
          408          0.00          0.00          0.00          0.04
 X      99998          0.00          0.00          0.00          0.00
        99999          0.00          0.00          0.00          0.00

1
 ESATAN-TMS  2018 sp1                                                  Page    17
 19 March     2023  22:37:54                                 FINALMODEL_SAFE_MODE





  TIMEN =  11473.26      MODULE SOLVFM      LOOPCT =     1
 ENBALA = 1.996E-03      ENBALR = 4.E-05


 TABLE OUTPUT WITH ZENTS = 'L,T,QS,QE,QA,QI,C'
 FOR NODES OF ZLABEL = ' '

 ================================================================================


+FINALMODEL_SAFE_MODE                                                            


          NODE   LABEL                              T             QS            

            1    Firstplate                       34.92          0.00
            2    Firstplate                       34.75          0.00
            3    Firstplate                       36.67          0.00
            4    Firstplate                       36.70          0.00
            5    Thirdplate                       42.06          0.00
            6    Thirdplate                       41.81          0.00
            7    Thirdplate                       42.38          0.00
            8    Thirdplate                       42.07          0.00
            9    Secondplate                      41.86          0.00
           10    Secondplate                      41.76          0.00
           11    Secondplate                      42.10          0.00
           12    Secondplate                      41.94          0.00
           13    Panel4                           53.30          4.19
           14    Panel4                           52.71          4.19
           15    Panel4                           54.34          4.19
           16    Panel4                           53.76          4.19
           17    Panel4                           54.16          4.19
           18    Panel4                           53.52          4.19
           19    Bottompanel                      33.19          0.00
           20    Bottompanel                      32.90          0.00
           21    Bottompanel                      36.43          0.00
           22    Bottompanel                      36.15          0.00
           23    TRXU                             47.84          0.00
           24    TRXU                             47.87          0.00
           25    TRXU                             47.84          0.00
           26    TRXU                             47.87          0.00
           27    TRXU                             47.85          0.00
           28    TRXU                             47.87          0.00
           29    TRXU                             47.85          0.00
           30    TRXU                             47.87          0.00
           31    TRXU                             47.84          0.00
           32    TRXU                             47.87          0.00
           33    TRXU                             47.84          0.00
           34    TRXU                             47.87          0.00
           35    TRXU                             47.84          0.00
           36    TRXU                             47.87          0.00
           37    TRXU                             47.84          0.00
           38    TRXU                             47.87          0.00
           39    TRXU                             47.84          0.00
           40    TRXU                             47.87          0.00
           41    TRXU                             47.85          0.00
           42    TRXU                             47.88          0.00
           43    TRXU                             47.84          0.00
           44    TRXU                             47.87          0.00
           45    TRXU                             47.85          0.00
           46    TRXU                             47.88          0.00
           47    TRXU                             47.86          0.00
           48    TRXU                             47.88          0.00
           49    TRXU                             47.86          0.00
           50    TRXU                             47.88          0.00
           51    TRXU                             47.86          0.00
           52    TRXU                             47.88          0.00
           53    TRXU                             47.86          0.00
           54    TRXU                             47.88          0.00
           55    TRXU                             47.85          0.00
           56    TRXU                             47.88          0.00
           57    TRXU                             47.84          0.00
           58    TRXU                             47.87          0.00
           59    TRXU                             47.85          0.00
           60    TRXU                             47.88          0.00
           61    TRXU                             47.84          0.00
           62    TRXU                             47.87          0.00
           63    TRXU                             47.85          0.00
           64    TRXU                             47.88          0.00
           65    TRXU                             47.85          0.00
           66    TRXU                             47.88          0.00
           67    TRXU                             47.84          0.00
           68    TRXU                             47.88          0.00
           69    TRXU                             47.84          0.00
           70    TRXU                             47.88          0.00
           71    OBC                              56.71          0.00
           72    OBC                              56.70          0.00
           73    OBC                              56.75          0.00
           74    OBC                              56.74          0.00
           75    OBC                              56.72          0.00
           76    OBC                              56.72          0.00
           77    OBC                              56.72          0.00
           78    OBC                              56.71          0.00
           79    OBC                              56.73          0.00
           80    OBC                              56.76          0.00
           81    OBC                              56.72          0.00
           82    OBC                              56.76          0.00
           83    OBC                              56.78          0.00
           84    OBC                              56.78          0.00
           85    OBC                              56.77          0.00
           86    OBC                              56.77          0.00
           87    OBC                              56.77          0.00
           88    OBC                              56.73          0.00
           89    OBC                              56.76          0.00
           90    OBC                              56.72          0.00
           91    OBC                              56.79          0.00
           92    OBC                              56.79          0.00
           93    OBC                              56.75          0.00
           94    OBC                              56.75          0.00
           95    ADCS                             41.78          0.00
           96    ADCS                             41.77          0.00
           97    ADCS                             41.79          0.00
           98    ADCS                             41.78          0.00
           99    ADCS                             41.77          0.00
          100    ADCS                             41.77          0.00
          101    ADCS                             41.77          0.00
          102    ADCS                             41.77          0.00
          103    ADCS                             41.77          0.00
          104    ADCS                             41.78          0.00
          105    ADCS                             41.77          0.00
          106    ADCS                             41.78          0.00
          107    ADCS                             41.78          0.00
          108    ADCS                             41.78          0.00
          109    ADCS                             41.78          0.00
          110    ADCS                             41.79          0.00
          111    ADCS                             41.78          0.00
          112    ADCS                             41.77          0.00
          113    ADCS                             41.78          0.00
          114    ADCS                             41.77          0.00
          115    ADCS                             41.78          0.00
          116    ADCS                             41.78          0.00
          117    ADCS                             41.77          0.00
          118    ADCS                             41.77          0.00
          119    Fourthplate                      41.71          0.00
          120    Fourthplate                      39.43          0.00
          121    Fourthplate                      42.14          0.00
          122    Fourthplate                      39.61          0.00
          123    EPS                              43.71          0.00
          124    EPS                              43.70          0.00
          125    EPS                              43.73          0.00
          126    EPS                              43.72          0.00
          127    EPS                              43.68          0.00
          128    EPS                              43.68          0.00
          129    EPS                              43.69          0.00
          130    EPS                              43.68          0.00
          131    EPS                              43.69          0.00
          132    EPS                              43.71          0.00
          133    EPS                              43.69          0.00
          134    EPS                              43.71          0.00
          135    EPS                              43.72          0.00
          136    EPS                              43.73          0.00
          137    EPS                              43.73          0.00
          138    EPS                              43.73          0.00
          139    EPS                              43.71          0.00
          140    EPS                              43.69          0.00
          141    EPS                              43.72          0.00
          142    EPS                              43.70          0.00
          143    EPS                              43.71          0.00
          144    EPS                              43.71          0.00
          145    EPS                              43.69          0.00
          146    EPS                              43.69          0.00
          147    DicePayload                      43.85          0.00
          148    DicePayload                      43.85          0.00
          149    DicePayload                      43.85          0.00
          150    DicePayload                      43.85          0.00
          151    DicePayload                      43.85          0.00
          152    DicePayload                      43.84          0.00
          153    DicePayload                      43.84          0.00
          154    DicePayload                      43.84          0.00
          155    DicePayload                      43.84          0.00
          156    DicePayload                      43.85          0.00
          157    DicePayload                      43.84          0.00
          158    DicePayload                      43.84          0.00
          159    DicePayload                      43.85          0.00
          160    DicePayload                      43.85          0.00
          161    DicePayload                      43.85          0.00
          162    DicePayload                      43.85          0.00
          163    DicePayload                      43.85          0.00
          164    DicePayload                      43.85          0.00
          165    DicePayload                      43.85          0.00
          166    DicePayload                      43.85          0.00
          167    DicePayload                      43.85          0.00
          168    DicePayload                      43.85          0.00
          169    DicePayload                      43.85          0.00
          170    DicePayload                      43.85          0.00
          171    Panel1                           28.57          0.00
          172    Panel1                           28.25          0.00
          173    Panel1                           28.45          0.00
          174    Panel1                           28.08          0.00
          175    Panel1                           29.03          0.00
          176    Panel1                           28.65          0.00
          177    Toppanel                         41.80          1.52
          178    Toppanel                         41.52          1.52
          179    Toppanel                         45.49          1.52
          180    Toppanel                         45.35          1.52
          181    Panel3                           31.93          0.00
          182    Panel3                           34.13          0.00
          183    Panel3                           32.01          0.00
          184    Panel3                           34.27          0.00
          185    Panel3                           32.39          0.00
          186    Panel3                           34.77          0.00
          187    Panel2                           35.99          0.70
          188    Panel2                           37.94          0.70
          189    Panel2                           36.26          0.70
          190    Panel2                           38.28          0.70
          191    Panel2                           36.50          0.70
          192    Panel2                           38.62          0.70
          193    Bitflip                          38.46          0.00
          194    Bitflip                          38.46          0.00
          195    Bitflip                          38.47          0.00
          196    Bitflip                          38.46          0.00
          197    Bitflip                          38.45          0.00
          198    Bitflip                          38.45          0.00
          199    Bitflip                          38.45          0.00
          200    Bitflip                          38.45          0.00
          201    Bitflip                          38.45          0.00
          202    Bitflip                          38.46          0.00
          203    Bitflip                          38.45          0.00
          204    Bitflip                          38.46          0.00
          205    Bitflip                          38.47          0.00
          206    Bitflip                          38.48          0.00
          207    Bitflip                          38.47          0.00
          208    Bitflip                          38.47          0.00
          209    Bitflip                          38.47          0.00
          210    Bitflip                          38.46          0.00
          211    Bitflip                          38.47          0.00
          212    Bitflip                          38.46          0.00
          213    Bitflip                          38.47          0.00
          214    Bitflip                          38.47          0.00
          215    Bitflip                          38.47          0.00
          216    Bitflip                          38.46          0.00
          217    AluS10                           43.38          0.00
          218    AluS10                           43.38          0.00
          219    AluS10                           43.38          0.00
          220    AluS10                           43.38          0.00
          221    AluS10                           43.39          0.00
          222    AluS10                           43.38          0.00
          223    AluS10                           43.38          0.00
          224    AluS10                           43.37          0.00
          225    AluS10                           43.37          0.00
          226    AluS10                           43.38          0.00
          227    AluS10                           43.38          0.00
          228    AluS10                           43.39          0.00
          229    AluS10                           43.38          0.00
          230    AluS10                           43.38          0.00
          231    AluS10                           43.38          0.00
          232    AluS10                           43.38          0.00
          233    AluS11                           36.74          0.00
          234    AluS11                           36.74          0.00
          235    AluS11                           36.74          0.00
          236    AluS11                           36.74          0.00
          237    AluS11                           36.73          0.00
          238    AluS11                           36.73          0.00
          239    AluS11                           36.73          0.00
          240    AluS11                           36.73          0.00
          241    AluS11                           36.73          0.00
          242    AluS11                           36.73          0.00
          243    AluS11                           36.73          0.00
          244    AluS11                           36.73          0.00
          245    AluS11                           36.74          0.00
          246    AluS11                           36.74          0.00
          247    AluS11                           36.74          0.00
          248    AluS11                           36.74          0.00
          249    AluS12                           34.28          0.00
          250    AluS12                           34.28          0.00
          251    AluS12                           34.28          0.00
          252    AluS12                           34.28          0.00
          253    AluS12                           34.29          0.00
          254    AluS12                           34.29          0.00
          255    AluS12                           34.28          0.00
          256    AluS12                           34.28          0.00
          257    AluS12                           34.28          0.00
          258    AluS12                           34.28          0.00
          259    AluS12                           34.28          0.00
          260    AluS12                           34.29          0.00
          261    AluS12                           34.28          0.00
          262    AluS12                           34.28          0.00
          263    AluS12                           34.28          0.00
          264    AluS12                           34.28          0.00
          265    AluS9                            40.04          0.00
          266    AluS9                            40.04          0.00
          267    AluS9                            40.04          0.00
          268    AluS9                            40.04          0.00
          269    AluS9                            40.05          0.00
          270    AluS9                            40.06          0.00
          271    AluS9                            40.05          0.00
          272    AluS9                            40.05          0.00
          273    AluS9                            40.05          0.00
          274    AluS9                            40.04          0.00
          275    AluS9                            40.05          0.00
          276    AluS9                            40.05          0.00
          277    AluS9                            40.05          0.00
          278    AluS9                            40.05          0.00
          279    AluS9                            40.05          0.00
          280    AluS9                            40.05          0.00
          281    AluS2                            45.43          0.00
          282    AluS2                            45.43          0.00
          283    AluS2                            45.43          0.00
          284    AluS2                            45.43          0.00
          285    AluS2                            45.37          0.00
          286    AluS2                            45.40          0.00
          287    AluS2                            45.43          0.00
          288    AluS2                            45.45          0.00
          289    AluS2                            45.48          0.00
          290    AluS2                            45.51          0.00
          291    AluS2                            45.43          0.00
          292    AluS2                            45.35          0.00
          293    AluS2                            45.41          0.00
          294    AluS2                            45.41          0.00
          295    AluS2                            45.41          0.00
          296    AluS2                            45.41          0.00
          297    AluS1                            32.95          0.00
          298    AluS1                            32.95          0.00
          299    AluS1                            32.95          0.00
          300    AluS1                            32.95          0.00
          301    AluS1                            32.92          0.00
          302    AluS1                            32.88          0.00
          303    AluS1                            32.90          0.00
          304    AluS1                            32.92          0.00
          305    AluS1                            32.95          0.00
          306    AluS1                            32.97          0.00
          307    AluS1                            32.99          0.00
          308    AluS1                            32.95          0.00
          309    AluS1                            32.94          0.00
          310    AluS1                            32.94          0.00
          311    AluS1                            32.94          0.00
          312    AluS1                            32.93          0.00
          313    AluS4                            30.95          0.00
          314    AluS4                            30.95          0.00
          315    AluS4                            30.95          0.00
          316    AluS4                            30.95          0.00
          317    AluS4                            30.92          0.00
          318    AluS4                            30.91          0.00
          319    AluS4                            30.94          0.00
          320    AluS4                            30.96          0.00
          321    AluS4                            30.95          0.00
          322    AluS4                            30.95          0.00
          323    AluS4                            30.94          0.00
          324    AluS4                            30.93          0.00
          325    AluS4                            30.94          0.00
          326    AluS4                            30.94          0.00
          327    AluS4                            30.94          0.00
          328    AluS4                            30.94          0.00
          329    AluS3                            43.43          0.00
          330    AluS3                            43.43          0.00
          331    AluS3                            43.43          0.00
          332    AluS3                            43.43          0.00
          333    AluS3                            43.39          0.00
          334    AluS3                            43.36          0.00
          335    AluS3                            43.33          0.00
          336    AluS3                            43.43          0.00
          337    AluS3                            43.53          0.00
          338    AluS3                            43.49          0.00
          339    AluS3                            43.46          0.00
          340    AluS3                            43.43          0.00
          341    AluS3                            43.41          0.00
          342    AluS3                            43.41          0.00
          343    AluS3                            43.41          0.00
          344    AluS3                            43.41          0.00
          345    AluS6                            34.40          0.00
          346    AluS6                            34.40          0.00
          347    AluS6                            34.40          0.00
          348    AluS6                            34.39          0.00
          349    AluS6                            34.40          0.00
          350    AluS6                            34.39          0.00
          351    AluS6                            34.39          0.00
          352    AluS6                            34.39          0.00
          353    AluS6                            34.38          0.00
          354    AluS6                            34.39          0.00
          355    AluS6                            34.39          0.00
          356    AluS6                            34.39          0.00
          357    AluS6                            34.39          0.00
          358    AluS6                            34.39          0.00
          359    AluS6                            34.39          0.00
          360    AluS6                            34.39          0.00
          361    AluS5                            40.20          0.00
          362    AluS5                            40.20          0.00
          363    AluS5                            40.20          0.00
          364    AluS5                            40.20          0.00
          365    AluS5                            40.20          0.00
          366    AluS5                            40.20          0.00
          367    AluS5                            40.20          0.00
          368    AluS5                            40.19          0.00
          369    AluS5                            40.19          0.00
          370    AluS5                            40.19          0.00
          371    AluS5                            40.19          0.00
          372    AluS5                            40.20          0.00
          373    AluS5                            40.19          0.00
          374    AluS5                            40.19          0.00
          375    AluS5                            40.19          0.00
          376    AluS5                            40.19          0.00
          377    AluS8                            42.89          0.00
          378    AluS8                            42.89          0.00
          379    AluS8                            42.89          0.00
          380    AluS8                            42.89          0.00
          381    AluS8                            42.90          0.00
          382    AluS8                            42.89          0.00
          383    AluS8                            42.89          0.00
          384    AluS8                            42.88          0.00
          385    AluS8                            42.87          0.00
          386    AluS8                            42.88          0.00
          387    AluS8                            42.89          0.00
          388    AluS8                            42.89          0.00
          389    AluS8                            42.88          0.00
          390    AluS8                            42.88          0.00
          391    AluS8                            42.88          0.00
          392    AluS8                            42.88          0.00
          393    AluS7                            36.59          0.00
          394    AluS7                            36.59          0.00
          395    AluS7                            36.59          0.00
          396    AluS7                            36.59          0.00
          397    AluS7                            36.59          0.00
          398    AluS7                            36.59          0.00
          399    AluS7                            36.59          0.00
          400    AluS7                            36.59          0.00
          401    AluS7                            36.59          0.00
          402    AluS7                            36.59          0.00
          403    AluS7                            36.59          0.00
          404    AluS7                            36.59          0.00
          405    AluS7                            36.59          0.00
          406    AluS7                            36.59          0.00
          407    AluS7                            36.59          0.00
          408    AluS7                            36.59          0.00
 X      99998    INACTIVE_NODE                     0.00          0.00
        99999    ENVIRONMENT                    -270.00          0.00



          NODE          QE            QA            QI            C             

            1          0.00          0.00          0.00          5.72
            2          0.00          0.00          0.00          5.72
            3          0.00          0.00          0.00          5.72
            4          0.00          0.00          0.00          5.72
            5          0.00          0.00          0.00          5.72
            6          0.00          0.00          0.00          5.72
            7          0.00          0.00          0.00          5.72
            8          0.00          0.00          0.00          5.72
            9          0.00          0.00          0.00          5.72
           10          0.00          0.00          0.00          5.72
           11          0.00          0.00          0.00          5.72
           12          0.00          0.00          0.00          5.72
           13          0.19          0.22          0.00          9.24
           14          0.19          0.21          0.00          9.24
           15          0.18          0.21          0.00          9.24
           16          0.19          0.22          0.00          9.24
           17          0.19          0.22          0.00          9.24
           18          0.18          0.21          0.00          9.24
           19          0.40          0.39          0.00          6.10
           20          0.41          0.39          0.00          6.10
           21          0.41          0.39          0.00          6.10
           22          0.41          0.39          0.00          6.10
           23          0.00          0.00          0.03          8.99
           24          0.00          0.00          0.03         89.10
           25          0.00          0.00          0.03          8.99
           26          0.00          0.00          0.03         89.10
           27          0.00          0.00          0.03          8.99
           28          0.00          0.00          0.03         89.10
           29          0.00          0.00          0.03          8.99
           30          0.00          0.00          0.03         89.10
           31          0.00          0.00          0.01          1.95
           32          0.00          0.00          0.01         19.30
           33          0.00          0.00          0.01          1.95
           34          0.00          0.00          0.01         19.30
           35          0.00          0.00          0.01          1.95
           36          0.00          0.00          0.01         19.30
           37          0.00          0.00          0.01          1.95
           38          0.00          0.00          0.01         19.30
           39          0.00          0.00          0.01          1.95
           40          0.00          0.00          0.01         19.30
           41          0.00          0.00          0.01          1.95
           42          0.00          0.00          0.01         19.30
           43          0.00          0.00          0.01          1.95
           44          0.00          0.00          0.01         19.30
           45          0.00          0.00          0.01          1.95
           46          0.00          0.00          0.01         19.30
           47          0.00          0.00          0.01          1.95
           48          0.00          0.00          0.01         19.30
           49          0.00          0.00          0.01          1.95
           50          0.00          0.00          0.01         19.30
           51          0.00          0.00          0.01          1.95
           52          0.00          0.00          0.01         19.30
           53          0.00          0.00          0.01          1.95
           54          0.00          0.00          0.01         19.30
           55          0.00          0.00          0.01          1.95
           56          0.00          0.00          0.01         19.30
           57          0.00          0.00          0.01          1.95
           58          0.00          0.00          0.01         19.30
           59          0.00          0.00          0.01          1.95
           60          0.00          0.00          0.01         19.30
           61          0.00          0.00          0.01          1.95
           62          0.00          0.00          0.01         19.30
           63          0.00          0.00          0.03          8.99
           64          0.00          0.00          0.03         89.10
           65          0.00          0.00          0.03          8.99
           66          0.00          0.00          0.03         89.10
           67          0.00          0.00          0.03          8.99
           68          0.00          0.00          0.03         89.10
           69          0.00          0.00          0.03          8.99
           70          0.00          0.00          0.03         89.10
           71          0.00          0.00          0.05          9.90
           72          0.00          0.00          0.05          9.90
           73          0.00          0.00          0.05          9.90
           74          0.00          0.00          0.05          9.90
           75          0.00          0.00          0.01          1.58
           76          0.00          0.00          0.01          1.58
           77          0.00          0.00          0.01          1.58
           78          0.00          0.00          0.01          1.58
           79          0.00          0.00          0.01          1.58
           80          0.00          0.00          0.01          1.58
           81          0.00          0.00          0.01          1.58
           82          0.00          0.00          0.01          1.58
           83          0.00          0.00          0.01          1.58
           84          0.00          0.00          0.01          1.58
           85          0.00          0.00          0.01          1.58
           86          0.00          0.00          0.01          1.58
           87          0.00          0.00          0.01          1.58
           88          0.00          0.00          0.01          1.58
           89          0.00          0.00          0.01          1.58
           90          0.00          0.00          0.01          1.58
           91          0.00          0.00          0.05          9.90
           92          0.00          0.00          0.05          9.90
           93          0.00          0.00          0.05          9.90
           94          0.00          0.00          0.05          9.90
           95          0.00          0.00          0.00         82.37
           96          0.00          0.00          0.00         82.37
           97          0.00          0.00          0.00         82.37
           98          0.00          0.00          0.00         82.37
           99          0.00          0.00          0.00         17.91
          100          0.00          0.00          0.00         17.91
          101          0.00          0.00          0.00         17.91
          102          0.00          0.00          0.00         17.91
          103          0.00          0.00          0.00         17.91
          104          0.00          0.00          0.00         17.91
          105          0.00          0.00          0.00         17.91
          106          0.00          0.00          0.00         17.91
          107          0.00          0.00          0.00         17.91
          108          0.00          0.00          0.00         17.91
          109          0.00          0.00          0.00         17.91
          110          0.00          0.00          0.00         17.91
          111          0.00          0.00          0.00         17.91
          112          0.00          0.00          0.00         17.91
          113          0.00          0.00          0.00         17.91
          114          0.00          0.00          0.00         17.91
          115          0.00          0.00          0.00         82.37
          116          0.00          0.00          0.00         82.37
          117          0.00          0.00          0.00         82.37
          118          0.00          0.00          0.00         82.37
          119          0.22          0.22          0.00          3.58
          120          0.22          0.22          0.00          3.58
          121          0.22          0.22          0.00          3.58
          122          0.22          0.22          0.00          3.58
          123          0.00          0.00          0.01         29.70
          124          0.00          0.00          0.01         29.70
          125          0.00          0.00          0.01         29.70
          126          0.00          0.00          0.01         29.70
          127          0.00          0.00          0.00         10.89
          128          0.00          0.00          0.00         10.89
          129          0.00          0.00          0.00         10.89
          130          0.00          0.00          0.00         10.89
          131          0.00          0.00          0.00         10.89
          132          0.00          0.00          0.00         10.89
          133          0.00          0.00          0.00         10.89
          134          0.00          0.00          0.00         10.89
          135          0.00          0.00          0.00         10.89
          136          0.00          0.00          0.00         10.89
          137          0.00          0.00          0.00         10.89
          138          0.00          0.00          0.00         10.89
          139          0.00          0.00          0.00         10.89
          140          0.00          0.00          0.00         10.89
          141          0.00          0.00          0.00         10.89
          142          0.00          0.00          0.00         10.89
          143          0.00          0.00          0.01         29.70
          144          0.00          0.00          0.01         29.70
          145          0.00          0.00          0.01         29.70
          146          0.00          0.00          0.01         29.70
          147          0.00          0.00          0.00         74.89
          148          0.00          0.00          0.00         74.89
          149          0.00          0.00          0.00         74.89
          150          0.00          0.00          0.00         74.89
          151          0.00          0.00          0.00        124.81
          152          0.00          0.00          0.00        124.81
          153          0.00          0.00          0.00        124.81
          154          0.00          0.00          0.00        124.81
          155          0.00          0.00          0.00         47.43
          156          0.00          0.00          0.00         47.43
          157          0.00          0.00          0.00         47.43
          158          0.00          0.00          0.00         47.43
          159          0.00          0.00          0.00        124.81
          160          0.00          0.00          0.00        124.81
          161          0.00          0.00          0.00        124.81
          162          0.00          0.00          0.00        124.81
          163          0.00          0.00          0.00         47.43
          164          0.00          0.00          0.00         47.43
          165          0.00          0.00          0.00         47.43
          166          0.00          0.00          0.00         47.43
          167          0.00          0.00          0.00         74.89
          168          0.00          0.00          0.00         74.89
          169          0.00          0.00          0.00         74.89
          170          0.00          0.00          0.00         74.89
          171          0.18          0.14          0.00          9.24
          172          0.19          0.15          0.00          9.24
          173          0.19          0.15          0.00          9.24
          174          0.19          0.15          0.00          9.24
          175          0.20          0.15          0.00          9.24
          176          0.19          0.15          0.00          9.24
          177          0.00          0.00          0.00          6.10
          178          0.00          0.00          0.00          6.10
          179          0.00          0.00          0.00          6.10
          180          0.00          0.00          0.00          6.10
          181          0.19          0.17          0.00          9.24
          182          0.19          0.17          0.00          9.24
          183          0.19          0.18          0.00          9.24
          184          0.19          0.18          0.00          9.24
          185          0.18          0.17          0.00          9.24
          186          0.19          0.18          0.00          9.24
